experiment_id,dataset,split,category,image_id,resolution,payload_bpp,secret_id,secret_bits,model,model_name,status,exact_recovery,psnr,mse,ssim,ms_ssim,ber,secret_accuracy,lsb_change_percent,pixel_change_percent,channel_change_percent,residual_rms,residual_max,encode_ms,decode_ms,total_ms,error,payload_bits,metric_valid,metric_note
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0055,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.6117,0.008951822916666666,0.999993,0.999993,0.0,100.0,0.8952,2.6855,0.8952,0.094614,1.0,20.542567999655148,28.348687999823596,48.915023999597906,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0055,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.3996,0.007466634114583333,0.999994,0.999994,0.0,100.0,0.7385,2.2217,0.7406,0.08641,2.0,104.73499699992317,47.27767700023833,152.585383999849,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0056,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.7419,0.008687337239583334,0.999995,0.999995,0.0,100.0,0.8687,2.6062,0.8687,0.093206,1.0,15.208383000299364,20.199275000322814,35.423484000148164,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0056,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.1434,0.012552897135416666,0.999993,0.999992,0.0,100.0,1.2553,3.7659,1.2553,0.11204,1.0,15.298206999887043,20.140070999786985,35.45243999997183,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0056,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.2429,0.009745279947916666,0.999994,0.999994,0.0,100.0,0.9745,2.9236,0.9745,0.098718,1.0,15.05163599995285,20.16514399974767,35.23115600000892,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0056,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.6018,0.00897216796875,0.999995,0.999995,0.0,100.0,0.8972,2.6917,0.8972,0.094722,1.0,15.213938000215421,20.00661600004605,35.233271999913995,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0056,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.2598,0.007710774739583333,0.999995,0.999995,0.0,100.0,0.7711,2.3132,0.7711,0.087811,1.0,89.37256400031401,73.7259500001528,163.68553299980704,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0057,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.7419,0.008687337239583334,0.999991,0.999988,0.0,100.0,0.8687,2.6062,0.8687,0.093206,1.0,20.60154400032843,27.307956999720773,47.937361000094825,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0057,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.1083,0.012654622395833334,0.999986,0.999985,0.0,100.0,1.2655,3.7964,1.2655,0.112493,1.0,19.662410999899294,26.190633999704005,45.87460699985968,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0057,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.5045,0.009175618489583334,0.99999,0.999988,0.0,100.0,0.9176,2.7527,0.9176,0.095789,1.0,19.84649799987892,26.211007999791036,46.081169999979466,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0057,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,69.0365,0.00811767578125,0.999991,0.999991,0.0,100.0,0.8118,2.4353,0.8118,0.090098,1.0,19.369958999959636,26.26384999985021,45.654130000002624,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0057,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.376,0.00750732421875,0.999992,0.999992,0.0,100.0,0.7507,2.2522,0.7507,0.086645,1.0,208.77511699973184,92.9745390003518,302.62863500001913,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0058,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.7828,0.00860595703125,0.999991,0.99999,0.0,100.0,0.8606,2.5818,0.8606,0.092768,1.0,19.7915409999041,26.4631569998528,46.274776000245765,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0058,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.2072,0.012369791666666666,0.999987,0.999985,0.0,100.0,1.237,3.7109,1.237,0.11122,1.0,19.653876000120363,26.73904399989624,46.41289200026222,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0058,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.6414,0.008890787760416666,0.999991,0.999988,0.0,100.0,0.8891,2.6672,0.8891,0.094291,1.0,20.183373000236315,27.24719100024231,47.45416400010072,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0058,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.7828,0.00860595703125,0.999991,0.999988,0.0,100.0,0.8606,2.5818,0.8606,0.092768,1.0,20.124048000070616,26.367701000253874,46.508882000125595,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0058,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.4352,0.007405598958333333,0.999992,0.999992,0.0,100.0,0.7406,2.2217,0.7406,0.086056,1.0,116.17986400005975,46.61206699984177,163.32673400029307,,1280,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0059,128,0.053223,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,68.7115,0.008748372395833334,0.999989,0.999986,0.0,100.0,0.8748,2.6245,0.8748,0.093533,1.0,16.504412999893248,27.06368899998779,43.59623400023338,,872,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0059,128,0.07373,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,67.3895,0.011861165364583334,0.999985,0.999984,0.0,100.0,1.1861,3.5583,1.1861,0.108909,1.0,20.172969000213925,26.21889000010924,46.41067299962742,,1208,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0059,128,0.054688,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,68.4661,0.009256998697916666,0.999988,0.999986,0.0,100.0,0.9257,2.7771,0.9257,0.096213,1.0,19.535533000180294,26.81995700004336,46.37615799993,,896,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0059,128,0.053711,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,68.6117,0.008951822916666666,0.999988,0.999986,0.0,100.0,0.8952,2.6855,0.8952,0.094614,1.0,20.136070999797084,27.01520199980223,47.17251100009889,,880,True,ok
research_20260919_203347,synthetic,test,FINAL_TEST,syn_0059,128,0.078125,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,69.4471,0.00738525390625,0.99999,0.99999,0.0,100.0,0.7385,2.2156,0.7385,0.085938,1.0,207.89310200007094,95.28957400016225,304.1573989999051,,1280,True,ok
