experiment_id,dataset,split,category,image_id,resolution,payload_bpp,secret_id,secret_bits,model,model_name,status,exact_recovery,psnr,mse,ssim,ms_ssim,ber,secret_accuracy,lsb_change_percent,pixel_change_percent,channel_change_percent,residual_rms,residual_max,encode_ms,decode_ms,total_ms,error,payload_bits,metric_valid,metric_note
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0052,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.6926,0.0005544026692708334,1.0,1.0,0.0,100.0,0.0554,0.1663,0.0554,0.023546,1.0,74.12290700040103,94.7782369999004,168.9337519997025,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0052,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.3789,0.0007502237955729166,0.999999,0.999999,0.0,100.0,0.075,0.2251,0.075,0.02739,1.0,56.028792999768484,81.00489499975083,137.0604829999138,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0052,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.6628,0.0005582173665364584,1.0,1.0,0.0,100.0,0.0558,0.1675,0.0558,0.023627,1.0,52.43076199985808,75.59932300000582,128.05861800006824,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0052,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.8343,0.0005366007486979166,1.0,1.0,0.0,100.0,0.0537,0.161,0.0537,0.023165,1.0,75.25515099996483,96.34066300031918,171.6347209999185,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0052,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.4408,0.0004666646321614583,1.0,1.0,0.0,100.0,0.0467,0.14,0.0467,0.021602,1.0,2272.515497000313,1116.643232000115,3410.020024000005,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0053,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.9702,0.0005200703938802084,1.0,1.0,0.0,100.0,0.052,0.156,0.052,0.022805,1.0,76.1014980002983,92.42240599996876,168.55464099990058,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0053,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.1078,0.0007985432942708334,0.999999,0.999999,0.0,100.0,0.0799,0.2396,0.0799,0.028259,1.0,75.09159099981844,81.58628700039117,156.7043529998955,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0053,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.6529,0.0005594889322916666,1.0,1.0,0.0,100.0,0.0559,0.1678,0.0559,0.023654,1.0,53.37202900000193,78.19390499980727,131.61206299992045,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0053,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.6727,0.00055694580078125,1.0,1.0,0.0,100.0,0.0557,0.1671,0.0557,0.0236,1.0,76.57658500011166,90.71814700018876,167.33127499992406,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0053,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.3125,0.00048065185546875,1.0,1.0,0.0,100.0,0.0481,0.1442,0.0481,0.021924,1.0,1595.340572999703,1122.1682450000117,2739.481486999921,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0054,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.7933,0.00054168701171875,1.0,0.999999,0.0,100.0,0.0542,0.1625,0.0542,0.023274,1.0,75.01198799991471,91.03541000013138,166.08032100020864,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0054,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.1009,0.0007998148600260416,0.999999,0.999999,0.0,100.0,0.08,0.2399,0.08,0.028281,1.0,55.67340700008572,63.33827399976144,119.03710600017803,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0054,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.536,0.0005747477213541666,0.999999,0.999999,0.0,100.0,0.0575,0.1724,0.0575,0.023974,1.0,74.25028799980282,93.66847599994799,167.94855899979666,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0054,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.7831,0.0005429585774739584,1.0,0.999999,0.0,100.0,0.0543,0.1629,0.0543,0.023301,1.0,77.99244999978328,78.15931300001466,156.18863199961197,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0054,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.382,0.0004730224609375,1.0,1.0,0.0,100.0,0.0473,0.1419,0.0473,0.021749,1.0,1212.7220040001703,1128.8132460003908,2360.941941999954,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0055,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.9384,0.0005238850911458334,1.0,1.0,0.0,100.0,0.0524,0.1572,0.0524,0.022889,1.0,76.47307999968689,91.65363000010984,168.15701399991667,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0055,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.2555,0.0007718404134114584,1.0,1.0,0.0,100.0,0.0772,0.2316,0.0772,0.027782,1.0,75.92269299993859,94.16978399985965,170.12195799998153,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0055,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.4129,0.000591278076171875,1.0,1.0,0.0,100.0,0.0591,0.1774,0.0591,0.024316,1.0,56.404066999675706,63.848524000150064,120.28147099999842,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0055,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.8965,0.0005289713541666666,1.0,1.0,0.0,100.0,0.0529,0.1587,0.0529,0.022999,1.0,52.78366600032314,90.60911000005945,143.41927599980409,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0055,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.5607,0.000453948974609375,1.0,1.0,0.0,100.0,0.0454,0.1362,0.0454,0.021306,1.0,2851.8602340000143,1126.959670999895,4000.304906999645,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0056,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.5073,0.0005785624186197916,1.0,1.0,0.0,100.0,0.0579,0.1736,0.0579,0.024053,1.0,70.66356399991491,71.883231999891,142.57594899981996,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0056,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.2699,0.0007692972819010416,1.0,1.0,0.0,100.0,0.0769,0.2308,0.0769,0.027736,1.0,77.27579999982481,91.73284700000295,169.0391990000535,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0056,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.5264,0.000576019287109375,1.0,1.0,0.0,100.0,0.0576,0.1728,0.0576,0.024,1.0,77.80734500011022,92.95720899990556,170.79427199996644,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0056,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.4978,0.000579833984375,1.0,1.0,0.0,100.0,0.058,0.174,0.058,0.02408,1.0,76.56686899963461,96.49958599993624,173.09698600001866,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0056,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.4408,0.0004666646321614583,1.0,1.0,0.0,100.0,0.0467,0.14,0.0467,0.021602,1.0,2834.3655389999185,1121.974962999957,3976.428945999942,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0057,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.7426,0.0005480448404947916,1.0,1.0,0.0,100.0,0.0548,0.1644,0.0548,0.02341,1.0,51.61852399987765,62.718840000343334,114.3610929998431,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0057,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.2555,0.0007718404134114584,0.999999,0.999999,0.0,100.0,0.0772,0.2316,0.0772,0.027782,1.0,62.97439099989788,65.18901199979155,128.18706000007296,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0057,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.8035,0.0005404154459635416,1.0,1.0,0.0,100.0,0.054,0.1621,0.054,0.023247,1.0,53.22442200031219,72.39927699993132,125.65253000002485,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0057,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.4978,0.000579833984375,1.0,0.999999,0.0,100.0,0.058,0.174,0.058,0.02408,1.0,51.98668000002726,63.26828099963677,115.28993100000662,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0057,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.2896,0.0004831949869791667,1.0,1.0,0.0,100.0,0.0483,0.145,0.0483,0.021982,1.0,1652.886234000107,1127.7788560000772,2800.2193939996687,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0058,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.6926,0.0005544026692708334,1.0,1.0,0.0,100.0,0.0554,0.1663,0.0554,0.023546,1.0,74.33547600021484,91.44148699988364,165.80944499992256,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0058,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.1565,0.000789642333984375,0.999999,0.999999,0.0,100.0,0.079,0.2369,0.079,0.028101,1.0,75.45390600034807,92.81781799973032,168.30246800009263,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0058,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.4788,0.0005823771158854166,1.0,0.999999,0.0,100.0,0.0582,0.1747,0.0582,0.024132,1.0,77.77675799979988,92.85553399968194,170.6611999998131,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0058,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.5941,0.0005671183268229166,1.0,1.0,0.0,100.0,0.0567,0.1701,0.0567,0.023814,1.0,76.74479100023746,90.28220500022144,167.05448299990167,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0058,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.382,0.0004730224609375,1.0,1.0,0.0,100.0,0.0473,0.1419,0.0473,0.021749,1.0,2478.7684219995754,1120.3360320000684,3620.5686859998423,,1280,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0059,512,0.003326,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,80.6926,0.0005544026692708334,1.0,0.999999,0.0,100.0,0.0554,0.1663,0.0554,0.023546,1.0,73.13027899999724,89.78540699990845,162.951945000259,,872,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0059,512,0.004608,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,79.401,0.0007464090983072916,0.999999,0.999999,0.0,100.0,0.0746,0.2239,0.0746,0.02732,1.0,70.5940540001393,62.28799500013338,132.91537299983247,,1208,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0059,512,0.003418,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,80.7426,0.0005480448404947916,1.0,0.999999,0.0,100.0,0.0548,0.1644,0.0548,0.02341,1.0,65.63606600002458,77.36174399997253,143.02620299986302,,896,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0059,512,0.003357,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,80.6038,0.0005658467610677084,1.0,0.999999,0.0,100.0,0.0566,0.1698,0.0566,0.023788,1.0,80.24667500012583,91.62815500030774,171.90380800002458,,880,True,ok
research_20260919_203405,synthetic,test,FINAL_TEST,syn_0059,512,0.004883,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,81.2896,0.0004831949869791667,1.0,0.999999,0.0,100.0,0.0483,0.145,0.0483,0.021982,1.0,2411.411046000012,1134.7332699997423,3569.0688610002326,,1280,True,ok
