experiment_id,dataset,split,category,image_id,resolution,payload_bpp,secret_id,secret_bits,model,model_name,status,exact_recovery,psnr,mse,ssim,ms_ssim,ber,secret_accuracy,lsb_change_percent,pixel_change_percent,channel_change_percent,residual_rms,residual_max,encode_ms,decode_ms,total_ms,error,payload_bits,metric_valid,metric_note
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0052,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.8863,0.0021107991536458335,0.999999,0.999998,0.0,100.0,0.2111,0.6332,0.2111,0.045943,1.0,20.448131999728503,30.197184000371635,50.66402600004949,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0052,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.005,0.0032552083333333335,0.999998,0.999997,0.0,100.0,0.3255,0.9766,0.3255,0.057054,1.0,20.61669200020333,39.83847399967999,60.47750500010807,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0052,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.5347,0.002288818359375,0.999999,0.999998,0.0,100.0,0.2289,0.6866,0.2289,0.047842,1.0,20.514192000064213,28.654633999849466,49.187375999736105,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0052,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.722,0.0021921793619791665,0.999999,0.999998,0.0,100.0,0.2192,0.6577,0.2192,0.046821,1.0,20.453768000152195,31.523302999630687,51.998440999796,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0052,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3497,0.0018971761067708333,0.999999,0.999998,0.0,100.0,0.1897,0.5692,0.1897,0.043557,1.0,378.4901889998764,127.79271799990966,510.01137699995525,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0053,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.4677,0.0023244222005208335,0.999999,0.999998,0.0,100.0,0.2324,0.6973,0.2324,0.048212,1.0,20.37752000023829,29.900465000082477,50.296055000217166,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0053,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.1922,0.0031178792317708335,0.999999,0.999998,0.0,100.0,0.3118,0.9354,0.3118,0.055838,1.0,20.746759999838105,29.894014000092284,50.657875999604585,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0053,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.5154,0.0022989908854166665,0.999999,0.999998,0.0,100.0,0.2299,0.6897,0.2299,0.047948,1.0,24.872835999758536,42.501286000060645,67.39838300018164,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0053,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.5832,0.0022633870442708335,0.999999,0.999998,0.0,100.0,0.2263,0.679,0.2263,0.047575,1.0,27.61884400024428,40.908860999934404,68.55399400001261,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0053,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3034,0.0019175211588541667,0.999999,0.999999,0.0,100.0,0.1918,0.5753,0.1918,0.04379,1.0,566.939015999651,129.87315899999885,700.2170920000026,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0054,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,75.0462,0.0020345052083333335,0.999999,0.999998,0.0,100.0,0.2035,0.6104,0.2035,0.045105,1.0,20.266024000193283,30.05663900012223,50.341926000328385,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0054,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.1011,0.0031840006510416665,0.999998,0.999997,0.0,100.0,0.3184,0.9552,0.3184,0.056427,1.0,20.725515000322048,29.962836999857245,50.70614099986415,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0054,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.411,0.0023549397786458335,0.999999,0.999998,0.0,100.0,0.2355,0.7065,0.2355,0.048528,1.0,20.49979200000962,30.084751999766013,50.60121699989395,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0054,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.9178,0.0020955403645833335,0.999999,0.999997,0.0,100.0,0.2096,0.6287,0.2096,0.045777,1.0,20.23523199977717,42.24354600000879,62.50071700014814,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0054,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3731,0.0018870035807291667,0.999999,0.999998,0.0,100.0,0.1887,0.5661,0.1887,0.04344,1.0,339.8495910000747,128.0919979999453,471.2706129998878,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0055,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.7932,0.0021565755208333335,0.999999,0.999999,0.0,100.0,0.2157,0.647,0.2157,0.046439,1.0,20.44428199997128,30.30059800039453,50.76299399979689,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0055,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.2493,0.0030771891276041665,0.999999,0.999998,0.0,100.0,0.3077,0.9232,0.3077,0.055472,1.0,20.74188000005961,30.717727999672206,51.476132000061625,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0055,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.4392,0.0023396809895833335,0.999999,0.999998,0.0,100.0,0.234,0.7019,0.234,0.04837,1.0,20.709463999992295,30.725772999630863,51.450984999974025,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0055,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.8759,0.0021158854166666665,0.999999,0.999999,0.0,100.0,0.2116,0.6348,0.2116,0.045999,1.0,20.298167999953876,29.822653999872273,50.13640300012412,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0055,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.2348,0.0019480387369791667,0.999999,0.999999,0.0,100.0,0.1948,0.5844,0.1948,0.044137,1.0,487.6141209997513,229.41297699981078,722.3558119999325,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0056,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.5735,0.0022684733072916665,0.999999,0.999999,0.0,100.0,0.2268,0.6805,0.2268,0.047628,1.0,23.444573000233504,30.64562500003376,54.10915999982535,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0056,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.1781,0.0031280517578125,0.999999,0.999998,0.0,100.0,0.3128,0.9384,0.3128,0.055929,1.0,21.609446000184107,28.528273000119952,50.15228499996738,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0056,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.4016,0.0023600260416666665,0.999999,0.999999,0.0,100.0,0.236,0.708,0.236,0.04858,1.0,19.91248399963297,28.77161200012779,48.699770999974135,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0056,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.5251,0.0022939046223958335,0.999999,0.999999,0.0,100.0,0.2294,0.6882,0.2294,0.047895,1.0,20.177482000235614,28.642697000123007,48.83657900018079,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0056,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.4439,0.0018564860026041667,0.999999,0.999999,0.0,100.0,0.1856,0.5569,0.1856,0.043087,1.0,425.59327599974495,154.6371059998819,583.5478260000855,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0057,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.6919,0.0022074381510416665,0.999999,0.999998,0.0,100.0,0.2207,0.6622,0.2207,0.046983,1.0,20.403939000061655,30.69809799990253,51.12424699973417,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0057,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.2349,0.0030873616536458335,0.999998,0.999997,0.0,100.0,0.3087,0.9262,0.3087,0.055564,1.0,20.49159599982886,30.02525700003389,50.53592900003423,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0057,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.6028,0.0022532145182291665,0.999999,0.999998,0.0,100.0,0.2253,0.676,0.2253,0.047468,1.0,20.476056000006793,29.979923999690072,50.4740149999634,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0057,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.9496,0.0020802815755208335,0.999999,0.999998,0.0,100.0,0.208,0.6241,0.208,0.04561,1.0,20.33009899969329,33.771100000194565,54.12310100018658,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0057,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3265,0.0019073486328125,0.999999,0.999999,0.0,100.0,0.1907,0.5722,0.1907,0.043673,1.0,533.9610609998999,298.23380300013014,837.9954689999067,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0058,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.824,0.0021413167317708335,0.999999,0.999998,0.0,100.0,0.2141,0.6424,0.2141,0.046274,1.0,27.98266199988575,42.0311530001527,70.04133999998885,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0058,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.2135,0.0031026204427083335,0.999998,0.999997,0.0,100.0,0.3103,0.9308,0.3103,0.055701,1.0,28.149465000296914,42.01903500006665,70.19191300014427,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0058,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.5832,0.0022633870442708335,0.999999,0.999998,0.0,100.0,0.2263,0.679,0.2263,0.047575,1.0,28.03753999978653,41.81307199996809,69.87489300036032,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0058,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.3736,0.0023752848307291665,0.999999,0.999998,0.0,100.0,0.2375,0.7126,0.2375,0.048737,1.0,28.574621000188927,34.267853000073956,62.86676899981103,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0058,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3149,0.0019124348958333333,0.999999,0.999998,0.0,100.0,0.1912,0.5737,0.1912,0.043731,1.0,335.3185499995561,298.8134969996281,639.3147999997382,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0059,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.6422,0.0022328694661458335,0.999999,0.999998,0.0,100.0,0.2233,0.6699,0.2233,0.047253,1.0,27.110588000141433,41.155801000059,68.29516999960106,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0059,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.0803,0.0031992594401041665,0.999998,0.999997,0.0,100.0,0.3199,0.9598,0.3199,0.056562,1.0,27.322739999817713,40.45515300003899,67.8017559998807,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0059,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.309,0.002410888671875,0.999999,0.999997,0.0,100.0,0.2411,0.7233,0.2411,0.049101,1.0,28.213573999892105,41.142159000173706,69.38114400008999,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0059,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.7727,0.002166748046875,0.999999,0.999998,0.0,100.0,0.2167,0.65,0.2167,0.046548,1.0,27.93318099975295,43.970969000383775,71.92943400013974,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0059,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3848,0.0018819173177083333,0.999999,0.999998,0.0,100.0,0.1882,0.5646,0.1882,0.043381,1.0,706.7832860002454,129.9722040002962,840.0796519999858,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0060,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.6224,0.0022430419921875,0.999999,0.999999,0.0,100.0,0.2243,0.6729,0.2243,0.047361,1.0,24.897682000300847,42.64942300005714,67.57357399965258,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0060,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.2349,0.0030873616536458335,0.999999,0.999998,0.0,100.0,0.3087,0.9262,0.3087,0.055564,1.0,27.218251999784115,43.00152599989815,70.24333599974852,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0060,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.8447,0.0021311442057291665,0.999999,0.999998,0.0,100.0,0.2131,0.6393,0.2131,0.046164,1.0,26.83248099992852,41.89195299977655,68.74846599976081,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0060,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.7625,0.0021718343098958335,0.999999,0.999998,0.0,100.0,0.2172,0.6516,0.2172,0.046603,1.0,27.541265000309068,40.16817399997308,67.73486300016884,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0060,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3497,0.0018971761067708333,0.999999,0.999999,0.0,100.0,0.1897,0.5692,0.1897,0.043557,1.0,715.5797089999396,302.18529400008265,1022.4842190000345,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0061,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.7727,0.002166748046875,0.999999,0.999999,0.0,100.0,0.2167,0.65,0.2167,0.046548,1.0,27.771876999850065,41.7285680000532,69.52705100002277,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0061,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.1429,0.0031534830729166665,0.999999,0.999998,0.0,100.0,0.3153,0.946,0.3153,0.056156,1.0,28.09384600004705,42.46023400037302,70.58000600000014,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0061,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.712,0.002197265625,0.999999,0.999999,0.0,100.0,0.2197,0.6592,0.2197,0.046875,1.0,27.778968999882636,41.063181000026816,68.8665510001556,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0061,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.6224,0.0022430419921875,0.999999,0.999999,0.0,100.0,0.2243,0.6729,0.2243,0.047361,1.0,27.546007000182726,41.136933999951,68.70749700010492,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0061,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3034,0.0019175211588541667,0.999999,0.999999,0.0,100.0,0.1918,0.5753,0.1918,0.04379,1.0,717.6667740000084,299.84881800010044,1022.8210000000217,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0062,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.7524,0.0021769205729166665,0.999999,0.999998,0.0,100.0,0.2177,0.6531,0.2177,0.046657,1.0,26.97298100019907,41.315759000099206,68.31445199986774,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0062,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.2493,0.0030771891276041665,0.999999,0.999997,0.0,100.0,0.3077,0.9232,0.3077,0.055472,1.0,28.61449799956972,41.16802499993355,69.80848800003514,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0062,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.722,0.0021921793619791665,0.999999,0.999998,0.0,100.0,0.2192,0.6577,0.2192,0.046821,1.0,28.35211999990861,40.1475250000658,68.52362299969172,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0062,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.6224,0.0022430419921875,0.999999,0.999998,0.0,100.0,0.2243,0.6729,0.2243,0.047361,1.0,28.72453800000585,40.75207200003206,69.50008599960711,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0062,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3034,0.0019175211588541667,0.999999,0.999998,0.0,100.0,0.1918,0.5753,0.1918,0.04379,1.0,351.18069600002855,130.80358099978184,485.22458999968876,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0063,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,75.0138,0.0020497639973958335,0.999999,0.999998,0.0,100.0,0.205,0.6149,0.205,0.045274,1.0,27.87318700029573,42.25828000016918,70.15993699997125,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0063,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.373,0.00299072265625,0.999999,0.999997,0.0,100.0,0.2991,0.8972,0.2991,0.054688,1.0,28.080795000278158,40.2591920001214,68.36446199986312,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0063,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.3923,0.0023651123046875,0.999999,0.999998,0.0,100.0,0.2365,0.7095,0.2365,0.048632,1.0,28.055083000253944,41.22984300011012,69.30932099976417,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0063,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.7019,0.0022023518880208335,0.999999,0.999998,0.0,100.0,0.2202,0.6607,0.2202,0.046929,1.0,28.94810099996903,41.7319220000536,70.70565100002568,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0063,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3381,0.0019022623697916667,0.999999,0.999999,0.0,100.0,0.1902,0.5707,0.1902,0.043615,1.0,670.0381159998869,125.80636599977879,799.1957040003399,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0064,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.7727,0.002166748046875,0.999999,0.999998,0.0,100.0,0.2167,0.65,0.2167,0.046548,1.0,20.122539000112738,30.57070799968642,50.71582600021429,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0064,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.4475,0.0029398600260416665,0.999998,0.999997,0.0,100.0,0.294,0.882,0.294,0.05422,1.0,21.031427000252734,30.76688200007993,51.81514599962611,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0064,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.662,0.0022226969401041665,0.999999,0.999998,0.0,100.0,0.2223,0.6668,0.2223,0.047145,1.0,20.670247999987623,30.020242999853508,50.70689200010747,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0064,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.4487,0.0023345947265625,0.999999,0.999997,0.0,100.0,0.2335,0.7004,0.2335,0.048318,1.0,29.384531000232528,28.88861299970813,58.291450000069744,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0064,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3614,0.00189208984375,0.999999,0.999998,0.0,100.0,0.1892,0.5676,0.1892,0.043498,1.0,327.97518400002446,127.36862199972165,461.0687519998464,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0065,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.662,0.0022226969401041665,0.999999,0.999998,0.0,100.0,0.2223,0.6668,0.2223,0.047145,1.0,20.30679000017699,28.217328999744495,48.54329499994492,,872,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0065,256,0.018433,fixed_v1,240,paper_model_02,Sanjalawe Huffman+LSB+DL (2025),ok,True,73.3953,0.0029754638671875,0.999999,0.999998,0.0,100.0,0.2975,0.8926,0.2975,0.054548,1.0,20.415692999904422,28.364658000100462,48.795448999953805,,1208,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0065,256,0.013672,fixed_v1,240,paper_model_03,Rahman LSB+MagicMatrix (2025),ok,True,74.6028,0.0022532145182291665,0.999999,0.999998,0.0,100.0,0.2253,0.676,0.2253,0.047468,1.0,20.42360200039184,28.52095400021426,48.96092500030136,,896,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0065,256,0.013428,fixed_v1,240,paper_model_04,Aljarf DL-Steg ECC+SAE (2025),ok,True,74.5637,0.0022735595703125,0.999999,0.999999,0.0,100.0,0.2274,0.6821,0.2274,0.047682,1.0,21.434911000142165,29.486332000033144,50.94052200001897,,880,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0065,256,0.019531,fixed_v1,240,ares_hybrid_inn,ARES-Hybrid-INN,ok,True,75.3381,0.0019022623697916667,0.999999,0.999999,0.0,100.0,0.1902,0.5707,0.1902,0.043615,1.0,467.40845100021033,301.5672709998398,774.3194419999782,,1280,True,ok
research_20260919_203322,synthetic,test,FINAL_TEST,syn_0066,256,0.013306,fixed_v1,240,paper_model_01,Kanimozhi RNN+Fuzzy (2025),ok,True,74.4963,0.0023091634114583335,0.999999,0.999999,0.0,100.0,0.2309,0.6927,0.2309,0.048054,1.0,27.84150099978433,41.61306800006059,69.48333099990123,,872,True,ok
